"V1","V2"
0.143131797064971,0.165826064013149
0.00596483867135783,0.195893517406252
0.0718339881862592,0.0893232489326126
0.0712506194326403,0.288442438643116
0.170441467930133,0.100616238558312
0.0828323339720186,0.287777738417449
0.0384710561682332,0.113615054579775
0.0361721629620221,0.0969196908875449
0.144727003193779,0.101319924815131
0.0793937258247792,0.175327233486691
0.192025152869567,0.119070371535917
0.0778090210708382,0.223651836358321
0.180659563914914,0.141454681764849
0.141456114997528,0.230012836721238
0.0725199028864314,0.2147188124636
0.0388656627880279,0.129748348093762
0.0317683351505333,0.193129713842057
0.099925685498176,0.00829849284574941
0.170035266438301,0.0986184661187602
0.0692875865968829,0.205882353988525
0.109419263577388,0.203698818870833
0.091116031876197,0.108221548572418
0.134147885669049,0.125958009491579
0.161189727035452,0.152331486611015
0.0865450397989158,0.0156635957983843
0.101656338167474,0.190690017832733
0.0148369889458513,0.169670692264255
0.163050257759581,0.0425952766786868
0.0128346222319805,0.0769497499076502
0.0992811301126554,0.188757783208535
0.0681822817683755,0.198351284442513
0.0535110415789283,0.0764897865751673
0.117537076332583,0.139652328029584
0.0897882397185797,0.246502746671096
0.132115942201536,0.0445475010335866
0.184283179953502,0.0966693684251753
0.0356278727724903,0.243478629021884
0.03913654551851,0.247427835597088
0.0234540310392761,0.15540707908415
0.0247066953514559,0.056268983710686
0.118091902182294,0.295224592676672
0.155369657202659,0.0690494790224394
0.00906911119106252,0.175119840754248
0.13430656454285,0.1964675429162
0.151032512426599,0.0669267051021043
0.062564592497116,0.138302523126635
0.0748456764106847,0.225419873456808
0.0170181458078008,0.126208568309923
0.044372916448929,0.151572632348928
0.111834882727176,0.249200632101692
0.119689961107308,0.144683079983333
0.0734572742418612,0.132925066932583
0.0766944321258805,0.207809956280777
0.112692405886909,0.0560986816488797
0.146488895952301,0.103028694771544
0.0641576237923882,0.156897242198487
0.118474401471875,0.199953913041728
0.0341083109685623,0.0714544160501345
0.153841497919659,0.194403090140403
0.156891168966127,0.0452423512755837
0.100648771717636,0.12245687341717
0.0691310202432196,0.1996577228819
0.0524510734081963,0.218544970973288
0.0902240752551066,0.271779555461905
0.0454683352909918,0.132360842180926
0.137327358353807,0.201049007251843
0.125916155420767,0.122546004834472
0.11122104802072,0.0660299484816231
0.102294371248257,0.1967075705486
0.0831490521648716,0.0501693074285748
0.114722348963497,0.202255365306271
0.17822188620081,0.212468443011711
0.0543587327368689,0.273707821047765
0.0277293421860273,0.223545534016483
0.076016633077963,0.111353552176616
0.0548150234266676,0.0427642926623447
0.191926355698771,0.126572166347919
0.143920526810586,0.139198679705178
0.190938363626072,0.110356626643209
0.0318893157036275,0.193131959826004
0.0270743896979775,0.200818935428573
0.101322040576878,0.059282081377186
0.17344485562765,0.210084377834406
0.128529950950247,0.256990251648638
0.145806376766013,0.0883264797561259
0.128811430841586,0.082498833671437
0.0530080168833428,0.0635420157570008
0.127571568393531,0.0982634272917035
0.141483422676846,0.161698146071925
0.0395795483028477,0.135709383439203
0.179074402142818,0.187500708448666
0.158632695585744,0.142378629730996
0.141293831958215,0.189829507754812
0.0893251243191702,0.151206399904448
0.144476770278314,0.242627322496119
0.183781953704199,0.0730521183704273
0.0228173364417869,0.229406833186862
0.0627245893335373,0.269051636012377
0.146476982011792,0.0855707693416006
0.0825808549503235,0.230826714177358
0.1179824648589,0.0886160105089701
0.0502796208574643,0.0816212446799213
0.109969595859256,0.139847289204114
0.185107022034189,0.191701914117739
0.0579380174210582,0.246753518498532
0.0508946814859399,0.14807777485367
0.0150185066605462,0.10178746438634
0.153181075133504,0.0425789649122051
0.0375875830222037,0.0885128805321116
0.0370002316411044,0.0368281698163951
0.0342074615777281,0.12802374770031
0.0959587568834162,0.120597905236556
0.174275258195673,0.124809354584641
0.152177694950058,0.0692543612326061
0.0509206008152963,0.07492081242536
0.165864302674224,0.157902277167839
0.110625622497766,0.0750558608959615
0.114222445901888,0.0656537538178432
0.0645394708553185,0.148112723569152
0.134329596259391,0.0722959511790109
0.941451014987079,0.127984450417967
0.97427297271991,0.248867278878992
0.946317712051396,0.325320974202092
0.868162472915834,0.147478911788059
0.856755488593308,0.185937763653984
0.998935940539355,0.242478828481114
0.955664492861286,0.309768925693312
0.864600228941632,0.329965505341931
0.853300416035623,0.194238458670415
0.851645229149966,0.163349716912464
0.925086229593431,0.291448328067471
0.835363658763543,0.243376804808163
0.867771596866433,0.136681201571212
0.869689850850809,0.152369774225142
0.896738835451955,0.132148554956683
0.938131352701586,0.225369139152801
0.911526321036773,0.221961977052875
0.929586066214122,0.255677178119939
0.844681994449101,0.218027191948059
0.925650182004632,0.11826838381593
0.899280253880311,0.295650902058846
0.810122941175531,0.206406695788421
0.936859413804384,0.287674943698531
0.82750290454779,0.154402485212022
0.848309729825494,0.126769803498942
0.916254743834543,0.150384274224767
0.972480811236756,0.198182509193638
0.873520406422581,0.268041915183581
0.971404729283977,0.201570614257352
0.981633269499755,0.29027749546481
0.987107867658614,0.184338848607853
0.965830452639536,0.170941914170873
0.863299827791462,0.186560342563334
0.950210225388232,0.290235336939891
0.833240740705883,0.240423155313299
0.844995880968265,0.130341430101706
0.909311954712824,0.165052631331762
0.842901925029509,0.252653960607054
0.987329719608209,0.222919317744292
0.837615715298497,0.303966688537425
0.871344734676975,0.234331093643951
0.907973781935368,0.270735233670843
0.920211522784147,0.231420732977027
0.8433753827905,0.235292274106977
0.877696225213574,0.212576587340736
0.813196010681604,0.21048174293083
0.888779751376182,0.179983564749434
0.967700224730868,0.149209107133982
0.937279324116918,0.256760106766002
0.833264420005129,0.197678801831253
0.822132721080564,0.210781624142324
0.888429214988286,0.181725392801978
0.907119503890383,0.332806704758162
0.965620565536717,0.271649152137205
0.931753726807441,0.283498690363842
0.902913161824521,0.258964710384762
0.840399322877666,0.173866467896412
0.817209675187843,0.222845617369067
0.880170171980898,0.175312355519474
0.954448570987615,0.185428385307694
0.939797940985822,0.207102915405512
0.913804190457415,0.309023142666842
0.811022039758352,0.187402995393796
0.921762310668906,0.295646276811264
0.890302728801565,0.12151120807944
0.868686475766687,0.275764015250241
0.928556262959848,0.17943771646475
0.817687998556829,0.267283391405487
0.919156054511044,0.254559949843969
0.888166497706099,0.225690989360309
0.960659521044191,0.269715918540831
0.809174982706906,0.228162844448783
0.8031260908167,0.242607482035509
0.897761033750073,0.178288473105514
0.934074414729449,0.208100468403769
0.941269100417118,0.323666967721379
0.966440132606288,0.237537001865552
0.90902723234225,0.264188887036407
0.976320884007128,0.181612467667933
0.97494635211061,0.180621043516975
0.862280508060399,0.315280038257769
0.806398045471763,0.261541407316103
0.829909525924164,0.145258449168661
0.969410679849324,0.238544608869716
0.855701973484836,0.264578041453408
0.872051263891599,0.230813458462934
0.904480138078837,0.101195009702271
0.872261637876571,0.233180200551491
0.931486961297273,0.240936983995835
0.932968154049156,0.148621841531145
0.906036211453339,0.12945142908097
0.945113902611139,0.248604674832564
0.862686395005192,0.128177778022119
0.978735298361509,0.228247952156342
0.916213598370613,0.276676022495922
0.85569598908732,0.21012483474087
0.950698242712951,0.243648923592332
0.876902211135812,0.197267988273285
0.832062568119212,0.196524280308735
0.874982674312942,0.257586622125225
0.904122390090806,0.220916002851271
0.90966298693902,0.326328110564876
0.964799365589471,0.224815731771829
0.852092281834987,0.274450204926925
0.902047165695103,0.300963519982286
0.988771919027514,0.177726500052378
0.863159900558764,0.120565251626665
0.854419703459655,0.190808980974713
0.912619420121025,0.250955929673759
0.846795734747864,0.152004671272418
0.977393498019081,0.224893729060866
0.930834856704361,0.133955445738252
0.845047490143854,0.311736057064772
0.914166800997163,0.102105801183434
0.890840734049271,0.272350060721199
0.983752367172825,0.251099034702926
0.870125276234412,0.216904609803507
0.86006910676997,0.162133934717657
0.949154363096226,0.312698606267377
0.92183867494956,0.16080195558217
0.933964672081492,0.146262896707078
0.910231042057863,0.258680042260365
0.924477355257142,0.25199821099586
0.906957048106983,0.225887504818129
0.967573189607961,0.287194335503687
0.932104998707156,0.326365683016338
0.83858271385794,0.195395517583997
0.859382792409946,0.293298000501399
0.911415930655563,0.169391488034344
0.845283008175088,0.276715878033762
0.955469995459607,0.259514077308815
0.907656851662936,0.273268898894043
0.832471080773021,0.16499055269289
0.915491007999332,0.182240763711824
0.961957629202137,0.314438679843662
0.887793293339415,0.345096623402066
0.872348682090362,0.139805708673583
0.846627457560586,0.169023415713056
0.922731938720465,0.325041525030848
0.856279383932304,0.117466932093037
0.815150050746975,0.184582286085015
0.889228174073627,0.209865974026019
0.89829877645374,0.167909514824151
0.85489167454859,0.232413442915236
0.816172682314461,0.21048185182486
0.953870904051639,0.214975305701514
0.964291715287533,0.146774644557359
0.976314188239546,0.283007322242688
0.999766240022112,0.221215537729384
0.979152123804217,0.252348845617928
0.971035459966322,0.219772243885195
0.847357180111542,0.297048545444457
0.862120372388485,0.163884484238019
0.826088531999729,0.286323652905788
0.933377970068652,0.207610952203944
0.845987117591077,0.236523483873213
0.806452850384789,0.24238389192702
0.887938152674909,0.240124039004266
0.878070789601006,0.296614949583696
0.97833582482911,0.157218111838448
0.945855483238508,0.240256199130383
0.830978865476184,0.287365738783835
0.850080838363904,0.16435629844083
0.89219710758609,0.19705691603027
0.880441743700146,0.326248920463452
0.950517200489597,0.256296116458288
0.807561291879833,0.245887223812684
0.939581398309276,0.181776046568228
0.876559917770461,0.247190102600396
0.962785865023922,0.166607462534452
0.978942230379779,0.254928459842115
0.934073061729512,0.266232145335139
0.946278716269288,0.326350297850236
0.995642895381187,0.252220596561641
0.818330561114446,0.166993556452876
0.825312843117244,0.179095649411952
0.979529878896526,0.256716014489524
0.98124113653918,0.189208543356378
0.957501523740518,0.201707481300704
0.908962923022763,0.290631530143385
0.963442869340836,0.265562935568169
0.867263210008789,0.192263927456801
0.832032060960229,0.232580569054549
0.887497613130736,0.173907560494688
0.888412579358478,0.279212723725185
0.913161046675636,0.34525693771202
0.873530153901969,0.249492685055473
0.83915722803093,0.183483704513177
0.895315183403049,0.339670132633926
0.841276069543374,0.303779738144925
0.910541838113803,0.205374544086801
0.919628625177864,0.15377572891661
0.868704440290493,0.322793517039046
0.835298710050416,0.167415123706635
0.891475987719457,0.264271069679516
0.837627049045485,0.148952334389023
0.8723676809296,0.118530782535185
0.8930699055927,0.312019898092851
0.92550423265603,0.133046681456644
0.935829632786552,0.189524734233507
0.101572319447454,0.931413505547745
0.887760409080178,0.870039967130785
0.338514987332499,0.912763672361137
0.132658603635863,0.916279152654832
0.341573687283121,0.819595703224409
0.448165363140199,0.909617516733482
0.122251090604686,0.85896133459086
0.596362177469632,0.857366956922341
0.267525284503632,0.955469503375812
0.312432795513113,0.923059606079527
0.200050179888411,0.946330622923521
0.506445061475851,0.904606519123304
0.679815371941462,0.828547485787836
0.611947463431308,0.892191482611557
0.292888028512874,0.896935157769817
0.2448788708433,0.974563207772523
0.746150452483019,0.905463492835353
0.354136470347577,0.892169913278572
0.0772884573411673,0.900713529690343
0.207041224771031,0.880580367163038
0.360006381513256,0.958159544616212
0.885961578682392,0.8620383319661
0.508813156805355,0.997027886532691
0.527065079925218,0.850643844235118
0.385525170776558,0.876667289496288
0.624419539534762,0.92547339051248
0.485096427093209,0.931775610012728
0.896861063355958,0.945310938767998
0.879445109795218,0.915223982700079
0.230373443226495,0.889712952886438
0.196391551603751,0.861308300660226
0.769807646449795,0.822890397317901
0.178843465843849,0.907360244187263
0.227383437740196,0.895905022079113
0.354716146137589,0.878928125262221
0.767954136914437,0.958194192067378
0.717090334410238,0.93005350763566
0.518932131696615,0.955431321856601
0.578520140420976,0.981461358116164
0.428049397834835,0.869235925640362
0.222753724607929,0.896874301798402
0.876303584894838,0.943265979255852
0.290712035903475,0.888052977805861
0.311477372616002,0.889236750458231
0.39784619955876,0.837131122904233
0.36647573164702,0.90428532219545
0.552681941520672,0.805387203330052
0.42374673453341,0.885205006849726
0.331357650095505,0.989116006984544
0.278086498066218,0.856657878197052
0.428177521394161,0.959693407886207
0.227699085265931,0.8905949137788
0.613121898609543,0.907640692959955
0.690100628452774,0.970898584457416
0.933913587770055,0.918291908324505
0.170999434863506,0.965768634425251
0.899716172490858,0.894628840979508
0.781256421660016,0.874742205107825
0.740365516941751,0.966061130477188
0.404247068251599,0.862556514231255
0.412716231566275,0.833935620122943
0.134454387209538,0.902102978089714
0.366665473904596,0.958071007788677
0.769577958400513,0.822231630680474
0.53521165522085,0.859758989506351
0.205368986901695,0.924896572598725
0.898092131402819,0.866787186341255
0.88281099180894,0.939964070333447
0.449502831671933,0.989631162110756
0.658262869085594,0.96621927245679
0.466654230628432,0.949887827017562
0.588429879405165,0.901942649508756
0.87018931024192,0.866644349527352
0.0717844974666419,0.922233860151275
0.322667136091241,0.825722969695159
0.200347906371134,0.889100028561854
0.759708272714269,0.824001993986315
0.169677001894459,0.870963449753157
0.794076071258704,0.943256561724835
0.0932521290720021,0.875504173459624
0.595613802390661,0.860312083422836
0.336469984697297,0.902100481652388
0.746413311870846,0.934132601036203
0.119433379457328,0.906510469083991
0.809107989115837,0.838363433009833
0.582092736121561,0.957701145016326
0.605812824196942,0.990007802287313
0.592470552179618,0.98780035585556
0.285587144458309,0.819874350588674
0.276283765937675,0.905594817152348
0.250919399108303,0.971188678790019
0.807037363995753,0.859962478735361
0.514286736268623,0.962609855441944
0.747431476584565,0.851770763561838
0.282037852748402,0.919615826638639
0.137820870757971,0.851954863800048
0.537651369876859,0.850710737601305
0.441583795916444,0.940070255573293
0.324955970582274,0.877845142544193
0.129489935941901,0.868673479594416
0.24579173731789,0.932204016536865
0.66711215353291,0.862136526263428
0.799375330622133,0.831985325549386
0.659243035693926,0.876472607732859
0.724072773757269,0.885038414106269
0.893565580972621,0.865951240993295
0.470328089736187,0.848128197821862
0.651500525661135,0.965753486349594
0.696266384224816,0.955707587574865
0.607486252506807,0.848043391262814
0.164066705545052,0.920028582399921
0.0870384951377283,0.864033469183123
0.529905706684298,0.911893676974476
0.23001874059847,0.935895733452507
0.700553303808509,0.91908263724736
0.705528065177639,0.969362078528638
0.498193670764408,0.873402175286947
0.687404592434324,0.917240655468107
0.196259620012081,0.923519438064788
0.839767072599474,0.956707102769741
0.586699898214252,0.971445940589444
0.609916587349587,0.838962535266624
0.126508789091891,0.877944099148762
0.430389018578467,0.92044585808124
0.668517872354659,0.929517401390207
0.212442177546443,0.897544085962307
0.774059547525773,0.949934541728408
0.102041112918305,0.943435970311329
0.760255809206581,0.88629534697643
0.829062431084756,0.869851771810614
0.668448255830589,0.982995359240646
0.527789496065095,0.804858152147098
0.347544558672656,0.957297771050691
0.566563631142,0.991337304958619
0.426295629491791,0.849510379544172
0.935946851152813,0.880628064485447
0.427063956866792,0.833935687321955
0.725542012332637,0.912389801552633
0.6708612534416,0.912463882932673
0.935293357274131,0.911176125846975
0.442000649259746,0.97540580333874
0.591806068304915,0.873344338117302
0.681225153215468,0.872979132823416
0.450516993308999,0.985309191664301
0.497808896337513,0.869826959124436
0.55298043105657,0.886311983729661
0.856869308005792,0.845794029388484
0.377482856009583,0.938067062656482
0.477350598551283,0.848609325298472
0.192589805894592,0.900393223539513
0.681996517984482,0.87545304821496
0.435114073383397,0.907792646732683
0.640085246548756,0.945163550790204
0.491339734803354,0.956744202057714
0.716376569507728,0.98314480591261
0.559745290013178,0.808090654066755
0.622357587589266,0.85629063673655
0.568466086407869,0.925866589178045
0.435224643487521,0.954634475392855
0.54951570514396,0.879001621524464
0.536511100335501,0.970061043941777
0.172984276456126,0.949590883867144
0.373150405421213,0.945053935055624
0.193913064271052,0.875967213211932
0.267877947929162,0.855430601391407
0.8093223725881,0.829706620115865
0.601184956374762,0.866377283605665
0.574059823550931,0.97023849274962
0.61441754640861,0.807948991153008
0.450014938425033,0.870826207715774
0.751181400437859,0.952826412514064
0.305200656777263,0.907561737217524
0.200666559129096,0.91680791211092
0.760395357719225,0.860016394061011
0.550908086644918,0.982769668757291
0.63807184602321,0.864347368920154
0.132946008680026,0.93785157999351
0.541898273306523,0.808469361300102
0.309502382914037,0.92605453646081
0.459388863067794,0.834009471207131
0.25188968897803,0.817365039715362
0.549603442360327,0.918380901244864
0.649703123632441,0.850107129571303
0.789230904379643,0.929297246121676
0.876042678242494,0.919355900000473
0.646215708524267,0.835836258983585
0.755461418119312,0.90709136750533
0.705850663208218,0.874258718736291
0.828881026546009,0.869939527778035
0.0944690116846136,0.926276955893404
0.75475566184868,0.834305475035033
0.50464289495352,0.818594722211064
0.530827671695645,0.981129878814548
0.770867263362314,0.952987205783702
0.316248480675412,0.963011287586732
0.822245531685627,0.838044947458247
0.238650934660225,0.950327294020419
0.270377819791388,0.916449350886472
0.596776345497825,0.851542426647371
0.888279008764336,0.919355348529665
