"V1","V2","cluster"
0.946408391930788,0.240234738006064,2
0.983284666519316,0.162595154759532,2
0.929935641980106,0.155361456297106,2
0.807872721812282,0.266193860079728,2
0.979901433031043,0.236017125451302,2
0.893069141221532,0.157642000854415,2
0.879038617732473,0.159055241820315,2
0.862076179138223,0.253642992300483,2
0.989069246108636,0.24323286041729,2
0.922259132651079,0.169112463798912,2
0.91055576602831,0.271387971255246,2
0.977405138019549,0.191862044539944,2
0.88084616942462,0.290400461362559,2
0.950934852606201,0.291370053730521,2
0.948268435341612,0.158079184464077,2
0.911805961163025,0.331510928542351,2
0.625025970221545,0.606401988919638,3
0.74327983188709,0.749044593327687,3
0.995819425810769,0.693069443450193,3
0.240547984351262,0.670683612844262,3
0.386860145873803,0.76559368947831,3
0.9032085698151,0.732534991469332,3
0.0736341665959823,0.669798045134405,3
0.225825820934645,0.640104382129177,3
0.834598850667846,0.773169034913453,3
0.606729589221484,0.713258529571722,3
0.610945490293065,0.71346697310616,3
0.665162843088884,0.653137922520652,3
0.140120371205026,0.708305327790297,3
0.42708120618313,0.665672995327786,3
0.255180138452458,0.650998761951759,3
0.562615113757562,0.610148139179014,3
0.610576433825138,0.671509868086555,3
0.612484740013638,0.645887582739732,3
0.178767748233628,0.671058565871804,3
0.644675170095162,0.743310983603774,3
0.267537857468691,0.639649660170355,3
0.655235248734393,0.632206722933148,3
0.836457559757137,0.726507520705889,3
0.477795417226895,0.719627287856949,3
0.544134834605246,0.644105613905673,3
0.650641464758094,0.791218657277297,3
0.12628470544237,0.71559162709131,3
0.702228037552081,0.788198638813552,3
0.130581216055442,0.679460124668546,3
0.414116798085055,0.762069645547681,3
0.905884073369831,0.73794568801126,3
0.132676941688049,0.762796342920175,3
0.465880041692425,0.609045871200536,3
0.0596860705340596,0.667717615495303,3
0.517535890759864,0.649293897115809,3
0.8540045066041,0.745493649859519,3
0.918474455625678,0.652728898689309,3
0.61939673833494,0.673347341884054,3
0.850107537857679,0.698141100030436,3
0.758126471394695,0.71172605640843,3
0.794486407178109,0.673236851522937,3
0.333321235729882,0.72222289099408,3
0.091387580268785,0.698092919110448,3
0.281896179055283,0.715194962941011,3
0.546069181161501,0.716321222720631,3
0.493027159442988,0.60366439447347,3
0.264567456828159,0.672760723542656,3
0.0658438883745992,0.691665934928705,3
0.476126992557262,0.654101038346509,3
0.345314769525345,0.647939382889986,3
0.385945948526554,0.678581081437896,3
0.213122974052955,0.740693559149267,3
0.931464428860766,0.725786531061737,3
0.0765758189997614,0.658705154436242,3
0.73460930902226,0.77159453090884,3
0.964245051713943,0.729785913785136,3
0.687938402507144,0.635151200400646,3
0.589349799538145,0.785482281722021,3
0.17041013384641,0.703321735444558,3
0.464380439910294,0.616757244251989,3
0.834682111087645,0.675597280276476,3
0.692539323169785,0.698388943750358,3
0.334470599095482,0.714061871397841,3
0.274313054899865,0.717500115877404,3
0.727250437558067,0.737725268804203,3
0.508742719634021,0.704594545335562,3
0.816734147781436,0.633601219783927,3
0.600987413576452,0.763129671298052,3
0.293094869015291,0.782770819852485,3
0.16241218597328,0.632596576693758,3
