"seed","data","criterion","geom_threshold","warm_start","method","K","silhouette","dunn","ari_true","runtime","filename"
1,"Atom","dunnindex",0.9,"oct","gmm",8,0.567081024472932,0.0471970472863335,-10,0.25349267,"Atom-dunnindex-seed1-geom0.9-ws_oct"
1,"Atom","dunnindex",0.9,"oct","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.129046176,"Atom-dunnindex-seed1-geom0.9-ws_oct"
1,"Atom","dunnindex",0.99,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed1-geom0.99-ws_none"
1,"Atom","dunnindex",0.99,"none","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,1835.564197567,"Atom-dunnindex-seed1-geom0.99-ws_none"
1,"Atom","dunnindex",0.99,"none","OCT",3,0.441534002314097,0.0536282032498416,-10,0.448576936,"Atom-dunnindex-seed1-geom0.99-ws_none"
1,"Atom","dunnindex",0.99,"none","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,2.549802348,"Atom-dunnindex-seed1-geom0.99-ws_none"
1,"Atom","dunnindex",0.99,"none","hclust",9,0.576283209451983,0.0972301957730685,-10,2.429486364,"Atom-dunnindex-seed1-geom0.99-ws_none"
1,"Atom","dunnindex",0.99,"none","gmm",8,0.567081024472932,0.0471970472863335,-10,0.258076133,"Atom-dunnindex-seed1-geom0.99-ws_none"
1,"Atom","dunnindex",0.99,"none","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.245570901,"Atom-dunnindex-seed1-geom0.99-ws_none"
1,"Atom","dunnindex",0.99,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed1-geom0.99-ws_oct"
1,"Atom","dunnindex",0.99,"oct","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,284.014010069,"Atom-dunnindex-seed1-geom0.99-ws_oct"
1,"Atom","dunnindex",0.99,"oct","OCT",3,0.439029119024985,0.032130460379548,-10,0.387099897,"Atom-dunnindex-seed1-geom0.99-ws_oct"
1,"Atom","dunnindex",0.99,"oct","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,4.23029354,"Atom-dunnindex-seed1-geom0.99-ws_oct"
1,"Atom","dunnindex",0.99,"oct","hclust",9,0.576283209451983,0.0972301957730685,-10,2.211698095,"Atom-dunnindex-seed1-geom0.99-ws_oct"
1,"Atom","dunnindex",0.99,"oct","gmm",8,0.567081024472932,0.0471970472863335,-10,0.253997712,"Atom-dunnindex-seed1-geom0.99-ws_oct"
1,"Atom","dunnindex",0.99,"oct","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.116990317,"Atom-dunnindex-seed1-geom0.99-ws_oct"
2,"Atom","dunnindex",0,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed2-geom0.0-ws_none"
2,"Atom","dunnindex",0,"none","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,4276.678931395,"Atom-dunnindex-seed2-geom0.0-ws_none"
2,"Atom","dunnindex",0,"none","OCT",3,0.441534002314097,0.0536282032498416,-10,0.440698239,"Atom-dunnindex-seed2-geom0.0-ws_none"
2,"Atom","dunnindex",0,"none","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,2.398893307,"Atom-dunnindex-seed2-geom0.0-ws_none"
2,"Atom","dunnindex",0,"none","hclust",9,0.576283209451983,0.0972301957730685,-10,2.160307049,"Atom-dunnindex-seed2-geom0.0-ws_none"
2,"Atom","dunnindex",0,"none","gmm",3,0.419325113905826,0.0537430486798184,-10,0.263474455,"Atom-dunnindex-seed2-geom0.0-ws_none"
2,"Atom","dunnindex",0,"none","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.199674836,"Atom-dunnindex-seed2-geom0.0-ws_none"
2,"Atom","dunnindex",0,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed2-geom0.0-ws_oct"
2,"Atom","dunnindex",0,"oct","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,10800.071555689,"Atom-dunnindex-seed2-geom0.0-ws_oct"
2,"Atom","dunnindex",0,"oct","OCT",3,0.440215976788392,0.0267213842462095,-10,0.391537126,"Atom-dunnindex-seed2-geom0.0-ws_oct"
2,"Atom","dunnindex",0,"oct","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,4.495820059,"Atom-dunnindex-seed2-geom0.0-ws_oct"
2,"Atom","dunnindex",0,"oct","hclust",9,0.576283209451983,0.0972301957730685,-10,2.305056289,"Atom-dunnindex-seed2-geom0.0-ws_oct"
2,"Atom","dunnindex",0,"oct","gmm",3,0.419325113905826,0.0537430486798184,-10,0.259831118,"Atom-dunnindex-seed2-geom0.0-ws_oct"
2,"Atom","dunnindex",0,"oct","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.150110137,"Atom-dunnindex-seed2-geom0.0-ws_oct"
2,"Atom","dunnindex",0.9,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed2-geom0.9-ws_none"
2,"Atom","dunnindex",0.9,"none","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,2180.034576797,"Atom-dunnindex-seed2-geom0.9-ws_none"
2,"Atom","dunnindex",0.9,"none","OCT",3,0.441534002314097,0.0536282032498416,-10,0.455962132,"Atom-dunnindex-seed2-geom0.9-ws_none"
2,"Atom","dunnindex",0.9,"none","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,2.52708781,"Atom-dunnindex-seed2-geom0.9-ws_none"
2,"Atom","dunnindex",0.9,"none","hclust",9,0.576283209451983,0.0972301957730685,-10,2.216093752,"Atom-dunnindex-seed2-geom0.9-ws_none"
2,"Atom","dunnindex",0.9,"none","gmm",3,0.419325113905826,0.0537430486798184,-10,0.249313397,"Atom-dunnindex-seed2-geom0.9-ws_none"
2,"Atom","dunnindex",0.9,"none","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.256313966,"Atom-dunnindex-seed2-geom0.9-ws_none"
2,"Atom","dunnindex",0.9,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed2-geom0.9-ws_oct"
2,"Atom","dunnindex",0.9,"oct","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,1414.933769487,"Atom-dunnindex-seed2-geom0.9-ws_oct"
2,"Atom","dunnindex",0.9,"oct","OCT",3,0.440215976788392,0.0267213842462095,-10,0.395380752,"Atom-dunnindex-seed2-geom0.9-ws_oct"
2,"Atom","dunnindex",0.9,"oct","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,4.255119273,"Atom-dunnindex-seed2-geom0.9-ws_oct"
2,"Atom","dunnindex",0.9,"oct","hclust",9,0.576283209451983,0.0972301957730685,-10,1.939285249,"Atom-dunnindex-seed2-geom0.9-ws_oct"
2,"Atom","dunnindex",0.9,"oct","gmm",3,0.419325113905826,0.0537430486798184,-10,0.23824183,"Atom-dunnindex-seed2-geom0.9-ws_oct"
2,"Atom","dunnindex",0.9,"oct","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.156288601,"Atom-dunnindex-seed2-geom0.9-ws_oct"
2,"Atom","dunnindex",0.99,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed2-geom0.99-ws_none"
2,"Atom","dunnindex",0.99,"none","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,1968.705880938,"Atom-dunnindex-seed2-geom0.99-ws_none"
2,"Atom","dunnindex",0.99,"none","OCT",3,0.441534002314097,0.0536282032498416,-10,0.469542699,"Atom-dunnindex-seed2-geom0.99-ws_none"
2,"Atom","dunnindex",0.99,"none","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,2.593150669,"Atom-dunnindex-seed2-geom0.99-ws_none"
2,"Atom","dunnindex",0.99,"none","hclust",9,0.576283209451983,0.0972301957730685,-10,2.479478257,"Atom-dunnindex-seed2-geom0.99-ws_none"
2,"Atom","dunnindex",0.99,"none","gmm",3,0.419325113905826,0.0537430486798184,-10,0.258469295,"Atom-dunnindex-seed2-geom0.99-ws_none"
2,"Atom","dunnindex",0.99,"none","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.295983574,"Atom-dunnindex-seed2-geom0.99-ws_none"
2,"Atom","dunnindex",0.99,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed2-geom0.99-ws_oct"
2,"Atom","dunnindex",0.99,"oct","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,202.488048877,"Atom-dunnindex-seed2-geom0.99-ws_oct"
2,"Atom","dunnindex",0.99,"oct","OCT",3,0.440215976788392,0.0267213842462095,-10,0.388479183,"Atom-dunnindex-seed2-geom0.99-ws_oct"
2,"Atom","dunnindex",0.99,"oct","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,4.391510929,"Atom-dunnindex-seed2-geom0.99-ws_oct"
2,"Atom","dunnindex",0.99,"oct","hclust",9,0.576283209451983,0.0972301957730685,-10,2.354082201,"Atom-dunnindex-seed2-geom0.99-ws_oct"
2,"Atom","dunnindex",0.99,"oct","gmm",3,0.419325113905826,0.0537430486798184,-10,0.253574053,"Atom-dunnindex-seed2-geom0.99-ws_oct"
2,"Atom","dunnindex",0.99,"oct","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.220806663,"Atom-dunnindex-seed2-geom0.99-ws_oct"
3,"Atom","dunnindex",0,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed3-geom0.0-ws_none"
3,"Atom","dunnindex",0,"none","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,4637.97061634,"Atom-dunnindex-seed3-geom0.0-ws_none"
3,"Atom","dunnindex",0,"none","OCT",3,0.442576946146258,0.0536282032498416,-10,0.391238919,"Atom-dunnindex-seed3-geom0.0-ws_none"
3,"Atom","dunnindex",0,"none","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,2.492960822,"Atom-dunnindex-seed3-geom0.0-ws_none"
3,"Atom","dunnindex",0,"none","hclust",9,0.576283209451983,0.0972301957730685,-10,2.159847826,"Atom-dunnindex-seed3-geom0.0-ws_none"
3,"Atom","dunnindex",0,"none","gmm",9,0.569812118131474,0.0498671389838498,-10,0.250381604,"Atom-dunnindex-seed3-geom0.0-ws_none"
3,"Atom","dunnindex",0,"none","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.222126948,"Atom-dunnindex-seed3-geom0.0-ws_none"
3,"Atom","dunnindex",0,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed3-geom0.0-ws_oct"
3,"Atom","dunnindex",0,"oct","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,10642.317495067,"Atom-dunnindex-seed3-geom0.0-ws_oct"
3,"Atom","dunnindex",0,"oct","OCT",3,0.419062566050365,0.0408499822924463,-10,0.383866221,"Atom-dunnindex-seed3-geom0.0-ws_oct"
3,"Atom","dunnindex",0,"oct","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,8.178021355,"Atom-dunnindex-seed3-geom0.0-ws_oct"
3,"Atom","dunnindex",0,"oct","hclust",9,0.576283209451983,0.0972301957730685,-10,2.544822734,"Atom-dunnindex-seed3-geom0.0-ws_oct"
3,"Atom","dunnindex",0,"oct","gmm",9,0.569812118131474,0.0498671389838498,-10,0.267436737,"Atom-dunnindex-seed3-geom0.0-ws_oct"
3,"Atom","dunnindex",0,"oct","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.276207135,"Atom-dunnindex-seed3-geom0.0-ws_oct"
3,"Atom","dunnindex",0.9,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed3-geom0.9-ws_none"
3,"Atom","dunnindex",0.9,"none","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,2052.353218467,"Atom-dunnindex-seed3-geom0.9-ws_none"
3,"Atom","dunnindex",0.9,"none","OCT",3,0.442576946146258,0.0536282032498416,-10,0.386004374,"Atom-dunnindex-seed3-geom0.9-ws_none"
3,"Atom","dunnindex",0.9,"none","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,2.511147366,"Atom-dunnindex-seed3-geom0.9-ws_none"
3,"Atom","dunnindex",0.9,"none","hclust",9,0.576283209451983,0.0972301957730685,-10,2.281233975,"Atom-dunnindex-seed3-geom0.9-ws_none"
3,"Atom","dunnindex",0.9,"none","gmm",9,0.569812118131474,0.0498671389838498,-10,0.26068479,"Atom-dunnindex-seed3-geom0.9-ws_none"
3,"Atom","dunnindex",0.9,"none","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.222961768,"Atom-dunnindex-seed3-geom0.9-ws_none"
3,"Atom","dunnindex",0.9,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed3-geom0.9-ws_oct"
3,"Atom","dunnindex",0.9,"oct","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,1717.3593134,"Atom-dunnindex-seed3-geom0.9-ws_oct"
3,"Atom","dunnindex",0.9,"oct","OCT",3,0.419062566050365,0.0408499822924463,-10,0.377848568,"Atom-dunnindex-seed3-geom0.9-ws_oct"
3,"Atom","dunnindex",0.9,"oct","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,4.235025285,"Atom-dunnindex-seed3-geom0.9-ws_oct"
3,"Atom","dunnindex",0.9,"oct","hclust",9,0.576283209451983,0.0972301957730685,-10,2.340601956,"Atom-dunnindex-seed3-geom0.9-ws_oct"
3,"Atom","dunnindex",0.9,"oct","gmm",9,0.569812118131474,0.0498671389838498,-10,0.250269129,"Atom-dunnindex-seed3-geom0.9-ws_oct"
3,"Atom","dunnindex",0.9,"oct","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.07369862,"Atom-dunnindex-seed3-geom0.9-ws_oct"
3,"Atom","dunnindex",0.99,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed3-geom0.99-ws_none"
3,"Atom","dunnindex",0.99,"none","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,1815.134411496,"Atom-dunnindex-seed3-geom0.99-ws_none"
3,"Atom","dunnindex",0.99,"none","OCT",3,0.442576946146258,0.0536282032498416,-10,0.459423024,"Atom-dunnindex-seed3-geom0.99-ws_none"
3,"Atom","dunnindex",0.99,"none","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,2.545274584,"Atom-dunnindex-seed3-geom0.99-ws_none"
3,"Atom","dunnindex",0.99,"none","hclust",9,0.576283209451983,0.0972301957730685,-10,2.402612061,"Atom-dunnindex-seed3-geom0.99-ws_none"
3,"Atom","dunnindex",0.99,"none","gmm",9,0.569812118131474,0.0498671389838498,-10,0.253243944,"Atom-dunnindex-seed3-geom0.99-ws_none"
3,"Atom","dunnindex",0.99,"none","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.156805851,"Atom-dunnindex-seed3-geom0.99-ws_none"
3,"Atom","dunnindex",0.99,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed3-geom0.99-ws_oct"
3,"Atom","dunnindex",0.99,"oct","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,388.549782235,"Atom-dunnindex-seed3-geom0.99-ws_oct"
3,"Atom","dunnindex",0.99,"oct","OCT",3,0.419062566050365,0.0408499822924463,-10,0.350860954,"Atom-dunnindex-seed3-geom0.99-ws_oct"
3,"Atom","dunnindex",0.99,"oct","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,3.868924937,"Atom-dunnindex-seed3-geom0.99-ws_oct"
3,"Atom","dunnindex",0.99,"oct","hclust",9,0.576283209451983,0.0972301957730685,-10,2.504179537,"Atom-dunnindex-seed3-geom0.99-ws_oct"
3,"Atom","dunnindex",0.99,"oct","gmm",9,0.569812118131474,0.0498671389838498,-10,0.234185584,"Atom-dunnindex-seed3-geom0.99-ws_oct"
3,"Atom","dunnindex",0.99,"oct","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.040675977,"Atom-dunnindex-seed3-geom0.99-ws_oct"
4,"Atom","dunnindex",0,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed4-geom0.0-ws_none"
4,"Atom","dunnindex",0,"none","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,4301.68851298,"Atom-dunnindex-seed4-geom0.0-ws_none"
4,"Atom","dunnindex",0,"none","OCT",3,0.442576946146258,0.0536282032498416,-10,0.399337865,"Atom-dunnindex-seed4-geom0.0-ws_none"
4,"Atom","dunnindex",0,"none","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,2.634985798,"Atom-dunnindex-seed4-geom0.0-ws_none"
4,"Atom","dunnindex",0,"none","hclust",9,0.576283209451983,0.0972301957730685,-10,2.232074146,"Atom-dunnindex-seed4-geom0.0-ws_none"
4,"Atom","dunnindex",0,"none","gmm",3,0.41938313665665,0.0480929311055705,-10,0.266643976,"Atom-dunnindex-seed4-geom0.0-ws_none"
4,"Atom","dunnindex",0,"none","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.332130175,"Atom-dunnindex-seed4-geom0.0-ws_none"
4,"Atom","dunnindex",0,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed4-geom0.0-ws_oct"
4,"Atom","dunnindex",0,"oct","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,9898.701397481,"Atom-dunnindex-seed4-geom0.0-ws_oct"
4,"Atom","dunnindex",0,"oct","OCT",3,0.440292959836206,0.031990384930818,-10,0.413033128,"Atom-dunnindex-seed4-geom0.0-ws_oct"
4,"Atom","dunnindex",0,"oct","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,4.567586801,"Atom-dunnindex-seed4-geom0.0-ws_oct"
4,"Atom","dunnindex",0,"oct","hclust",9,0.576283209451983,0.0972301957730685,-10,2.264047473,"Atom-dunnindex-seed4-geom0.0-ws_oct"
4,"Atom","dunnindex",0,"oct","gmm",3,0.41938313665665,0.0480929311055705,-10,0.259425048,"Atom-dunnindex-seed4-geom0.0-ws_oct"
4,"Atom","dunnindex",0,"oct","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.243170262,"Atom-dunnindex-seed4-geom0.0-ws_oct"
4,"Atom","dunnindex",0.9,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed4-geom0.9-ws_none"
4,"Atom","dunnindex",0.9,"none","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,2606.362919564,"Atom-dunnindex-seed4-geom0.9-ws_none"
4,"Atom","dunnindex",0.9,"none","OCT",3,0.442576946146258,0.0536282032498416,-10,0.404063169,"Atom-dunnindex-seed4-geom0.9-ws_none"
4,"Atom","dunnindex",0.9,"none","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,2.694948219,"Atom-dunnindex-seed4-geom0.9-ws_none"
4,"Atom","dunnindex",0.9,"none","hclust",9,0.576283209451983,0.0972301957730685,-10,2.790647277,"Atom-dunnindex-seed4-geom0.9-ws_none"
4,"Atom","dunnindex",0.9,"none","gmm",3,0.41938313665665,0.0480929311055705,-10,0.278386998,"Atom-dunnindex-seed4-geom0.9-ws_none"
4,"Atom","dunnindex",0.9,"none","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.444073203,"Atom-dunnindex-seed4-geom0.9-ws_none"
4,"Atom","dunnindex",0.9,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed4-geom0.9-ws_oct"
4,"Atom","dunnindex",0.9,"oct","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,1427.920989878,"Atom-dunnindex-seed4-geom0.9-ws_oct"
4,"Atom","dunnindex",0.9,"oct","OCT",3,0.440292959836206,0.031990384930818,-10,0.4010769,"Atom-dunnindex-seed4-geom0.9-ws_oct"
4,"Atom","dunnindex",0.9,"oct","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,4.223681152,"Atom-dunnindex-seed4-geom0.9-ws_oct"
4,"Atom","dunnindex",0.9,"oct","hclust",9,0.576283209451983,0.0972301957730685,-10,2.197881455,"Atom-dunnindex-seed4-geom0.9-ws_oct"
4,"Atom","dunnindex",0.9,"oct","gmm",3,0.41938313665665,0.0480929311055705,-10,0.246764878,"Atom-dunnindex-seed4-geom0.9-ws_oct"
4,"Atom","dunnindex",0.9,"oct","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.120029987,"Atom-dunnindex-seed4-geom0.9-ws_oct"
4,"Atom","dunnindex",0.99,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed4-geom0.99-ws_none"
4,"Atom","dunnindex",0.99,"none","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,2009.349235385,"Atom-dunnindex-seed4-geom0.99-ws_none"
4,"Atom","dunnindex",0.99,"none","OCT",3,0.442576946146258,0.0536282032498416,-10,0.489979657,"Atom-dunnindex-seed4-geom0.99-ws_none"
4,"Atom","dunnindex",0.99,"none","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,2.670099337,"Atom-dunnindex-seed4-geom0.99-ws_none"
4,"Atom","dunnindex",0.99,"none","hclust",9,0.576283209451983,0.0972301957730685,-10,2.322530368,"Atom-dunnindex-seed4-geom0.99-ws_none"
4,"Atom","dunnindex",0.99,"none","gmm",3,0.41938313665665,0.0480929311055705,-10,0.253943271,"Atom-dunnindex-seed4-geom0.99-ws_none"
4,"Atom","dunnindex",0.99,"none","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.300523375,"Atom-dunnindex-seed4-geom0.99-ws_none"
4,"Atom","dunnindex",0.99,"oct","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed4-geom0.99-ws_oct"
4,"Atom","dunnindex",0.99,"oct","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,176.002356778,"Atom-dunnindex-seed4-geom0.99-ws_oct"
4,"Atom","dunnindex",0.99,"oct","OCT",3,0.440292959836206,0.031990384930818,-10,0.41475632,"Atom-dunnindex-seed4-geom0.99-ws_oct"
4,"Atom","dunnindex",0.99,"oct","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,4.410734879,"Atom-dunnindex-seed4-geom0.99-ws_oct"
4,"Atom","dunnindex",0.99,"oct","hclust",9,0.576283209451983,0.0972301957730685,-10,2.287358814,"Atom-dunnindex-seed4-geom0.99-ws_oct"
4,"Atom","dunnindex",0.99,"oct","gmm",3,0.41938313665665,0.0480929311055705,-10,0.262979409,"Atom-dunnindex-seed4-geom0.99-ws_oct"
4,"Atom","dunnindex",0.99,"oct","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.156916992,"Atom-dunnindex-seed4-geom0.99-ws_oct"
5,"Atom","dunnindex",0,"none","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed5-geom0.0-ws_none"
5,"Atom","dunnindex",0,"none","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,5113.396325281,"Atom-dunnindex-seed5-geom0.0-ws_none"
5,"Atom","dunnindex",0,"none","OCT",3,0.441534002314097,0.0536282032498416,-10,0.50142448,"Atom-dunnindex-seed5-geom0.0-ws_none"
5,"Atom","dunnindex",0,"none","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,2.311372987,"Atom-dunnindex-seed5-geom0.0-ws_none"
